img_id,label,conf_level,run_date,api
4,business,0.96,20/06/2028,clarifai
4,desk,0.95,20/06/2028,clarifai
4,examination,0.94,20/06/2028,clarifai
4,television,0.94,20/06/2028,clarifai
4,seat,0.93,20/06/2028,clarifai
4,furniture,0.93,20/06/2028,clarifai
4,research,0.92,20/06/2028,clarifai
4,science,0.92,20/06/2028,clarifai
4,contemporary,0.91,20/06/2028,clarifai
4,chair,0.9,20/06/2028,clarifai
4,industry,0.9,20/06/2028,clarifai
4,monitor,0.9,20/06/2028,clarifai
4,diagnosis,0.89,20/06/2028,clarifai
4,office,0.88,20/06/2028,clarifai
4,internet,0.87,20/06/2028,clarifai
5,desk,0.99,20/06/2028,clarifai
5,room,0.96,20/06/2028,clarifai
5,adult,0.96,20/06/2028,clarifai
5,indoors,0.96,20/06/2028,clarifai
5,office,0.96,20/06/2028,clarifai
5,furniture,0.96,20/06/2028,clarifai
5,people,0.94,20/06/2028,clarifai
5,technology,0.94,20/06/2028,clarifai
5,chair,0.94,20/06/2028,clarifai
5,government,0.94,20/06/2028,clarifai
5,men,0.93,20/06/2028,clarifai
5,election,0.92,20/06/2028,clarifai
5,computer,0.91,20/06/2028,clarifai
5,landscape,0.91,20/06/2028,clarifai
5,commerce,0.91,20/06/2028,clarifai
5,table,0.89,20/06/2028,clarifai
5,side view,0.88,20/06/2028,clarifai
5,store,0.87,20/06/2028,clarifai
5,business,0.87,20/06/2028,clarifai
5,industry,0.85,20/06/2028,clarifai
6,furniture,0.99,20/06/2028,clarifai
6,room,0.99,20/06/2028,clarifai
6,seat,0.99,20/06/2028,clarifai
6,chair,0.99,20/06/2028,clarifai
6,indoors,0.99,20/06/2028,clarifai
6,shelf,0.98,20/06/2028,clarifai
6,table,0.98,20/06/2028,clarifai
6,window,0.97,20/06/2028,clarifai
6,interior design,0.97,20/06/2028,clarifai
6,contemporary,0.97,20/06/2028,clarifai
6,house,0.96,20/06/2028,clarifai
6,home,0.95,20/06/2028,clarifai
6,desk,0.95,20/06/2028,clarifai
6,lamp,0.95,20/06/2028,clarifai
6,dwelling,0.93,20/06/2028,clarifai
6,cabinet,0.92,20/06/2028,clarifai
6,bookshelf,0.91,20/06/2028,clarifai
6,empty,0.91,20/06/2028,clarifai
6,apartment,0.89,20/06/2028,clarifai
6,floor,0.89,20/06/2028,clarifai
7,furniture,0.99,20/06/2028,clarifai
7,seat,0.99,20/06/2028,clarifai
7,chair,0.99,20/06/2028,clarifai
7,room,0.99,20/06/2028,clarifai
7,indoors,0.99,20/06/2028,clarifai
7,desk,0.99,20/06/2028,clarifai
7,table,0.99,20/06/2028,clarifai
7,shelf,0.98,20/06/2028,clarifai
7,lamp,0.97,20/06/2028,clarifai
7,floor,0.92,20/06/2028,clarifai
7,window,0.91,20/06/2028,clarifai
7,dwelling,0.9,20/06/2028,clarifai
7,interior design,0.83,20/06/2028,clarifai
7,bookshelf,0.83,20/06/2028,clarifai
7,bookcase,0.82,20/06/2028,clarifai
7,contemporary,0.82,20/06/2028,clarifai
7,absence,0.8,20/06/2028,clarifai
7,house,0.79,20/06/2028,clarifai
7,empty,0.77,20/06/2028,clarifai
7,computer,0.76,20/06/2028,clarifai
8,city,0.99,20/06/2028,clarifai
8,street,0.99,20/06/2028,clarifai
8,sidewalk,0.98,20/06/2028,clarifai
8,people,0.98,20/06/2028,clarifai
8,road,0.97,20/06/2028,clarifai
8,shopping,0.96,20/06/2028,clarifai
8,store,0.96,20/06/2028,clarifai
8,urban,0.95,20/06/2028,clarifai
8,town,0.94,20/06/2028,clarifai
8,walkway,0.94,20/06/2028,clarifai
8,tourism,0.93,20/06/2028,clarifai
8,public,0.91,20/06/2028,clarifai
8,tourist,0.9,20/06/2028,clarifai
8,architecture,0.9,20/06/2028,clarifai
8,traffic,0.89,20/06/2028,clarifai
8,winter,0.89,20/06/2028,clarifai
8,business,0.88,20/06/2028,clarifai
8,daytime,0.88,20/06/2028,clarifai
8,retail,0.86,20/06/2028,clarifai
8,motion,0.86,20/06/2028,clarifai
9,furniture,0.99,20/06/2028,clarifai
9,seat,0.99,20/06/2028,clarifai
9,room,0.99,20/06/2028,clarifai
9,indoors,0.99,20/06/2028,clarifai
9,chair,0.99,20/06/2028,clarifai
9,table,0.99,20/06/2028,clarifai
9,interior design,0.99,20/06/2028,clarifai
9,window,0.99,20/06/2028,clarifai
9,floor,0.98,20/06/2028,clarifai
9,lamp,0.98,20/06/2028,clarifai
9,sofa,0.98,20/06/2028,clarifai
9,desk,0.98,20/06/2028,clarifai
9,contemporary,0.97,20/06/2028,clarifai
9,dwelling,0.97,20/06/2028,clarifai
9,dining table,0.96,20/06/2028,clarifai
9,house,0.96,20/06/2028,clarifai
9,shelf,0.96,20/06/2028,clarifai
9,apartment,0.93,20/06/2028,clarifai
9,coffee table,0.93,20/06/2028,clarifai
9,absence,0.92,20/06/2028,clarifai
10,desk,0.99,20/06/2028,clarifai
10,computer,0.99,20/06/2028,clarifai
10,room,0.99,20/06/2028,clarifai
10,indoors,0.97,20/06/2028,clarifai
10,screen,0.96,20/06/2028,clarifai
10,technology,0.95,20/06/2028,clarifai
10,table,0.95,20/06/2028,clarifai
10,music,0.94,20/06/2028,clarifai
10,furniture,0.93,20/06/2028,clarifai
10,landscape,0.92,20/06/2028,clarifai
10,lamp,0.92,20/06/2028,clarifai
10,business,0.92,20/06/2028,clarifai
10,environment,0.92,20/06/2028,clarifai
10,exhibition,0.91,20/06/2028,clarifai
10,office,0.9,20/06/2028,clarifai
10,adult,0.9,20/06/2028,clarifai
10,chair,0.88,20/06/2028,clarifai
10,television,0.88,20/06/2028,clarifai
10,police,0.88,20/06/2028,clarifai
10,industry,0.88,20/06/2028,clarifai
11,room,0.99,20/06/2028,clarifai
11,desk,0.99,20/06/2028,clarifai
11,indoors,0.99,20/06/2028,clarifai
11,furniture,0.99,20/06/2028,clarifai
11,table,0.99,20/06/2028,clarifai
11,lamp,0.98,20/06/2028,clarifai
11,chair,0.97,20/06/2028,clarifai
11,dwelling,0.97,20/06/2028,clarifai
11,interior design,0.94,20/06/2028,clarifai
11,coffee table,0.93,20/06/2028,clarifai
11,seat,0.93,20/06/2028,clarifai
11,contemporary,0.92,20/06/2028,clarifai
11,shelf,0.91,20/06/2028,clarifai
11,television,0.9,20/06/2028,clarifai
11,window,0.85,20/06/2028,clarifai
11,nobody,0.85,20/06/2028,clarifai
11,apartment,0.82,20/06/2028,clarifai
11,people,0.81,20/06/2028,clarifai
11,house,0.81,20/06/2028,clarifai
11,rug,0.78,20/06/2028,clarifai
12,screen,0.99,20/06/2028,clarifai
12,computer,0.99,20/06/2028,clarifai
12,technology,0.99,20/06/2028,clarifai
12,display,0.98,20/06/2028,clarifai
12,monitor,0.94,20/06/2028,clarifai
12,laptop,0.94,20/06/2028,clarifai
12,business,0.93,20/06/2028,clarifai
12,indoors,0.92,20/06/2028,clarifai
12,internet,0.9,20/06/2028,clarifai
12,information,0.87,20/06/2028,clarifai
12,desktop,0.86,20/06/2028,clarifai
12,nobody,0.86,20/06/2028,clarifai
12,office,0.82,20/06/2028,clarifai
12,building,0.82,20/06/2028,clarifai
12,apple,0.81,20/06/2028,clarifai
12,mac,0.79,20/06/2028,clarifai
12,commerce,0.78,20/06/2028,clarifai
12,portable,0.78,20/06/2028,clarifai
12,keyboard,0.77,20/06/2028,clarifai
12,people,0.77,20/06/2028,clarifai
13,room,0.99,20/06/2028,clarifai
13,seat,0.99,20/06/2028,clarifai
13,indoors,0.99,20/06/2028,clarifai
13,computer,0.98,20/06/2028,clarifai
13,chair,0.98,20/06/2028,clarifai
13,furniture,0.98,20/06/2028,clarifai
13,desk,0.98,20/06/2028,clarifai
13,nobody,0.96,20/06/2028,clarifai
13,table,0.93,20/06/2028,clarifai
13,lamp,0.92,20/06/2028,clarifai
13,education,0.92,20/06/2028,clarifai
13,technology,0.91,20/06/2028,clarifai
13,health care,0.91,20/06/2028,clarifai
13,landscape,0.88,20/06/2028,clarifai
13,production,0.87,20/06/2028,clarifai
13,school,0.86,20/06/2028,clarifai
13,screen,0.84,20/06/2028,clarifai
13,class,0.84,20/06/2028,clarifai
13,contemporary,0.83,20/06/2028,clarifai
13,university,0.83,20/06/2028,clarifai
14,desk,0.99,20/06/2028,clarifai
14,furniture,0.99,20/06/2028,clarifai
14,indoors,0.99,20/06/2028,clarifai
14,room,0.98,20/06/2028,clarifai
14,dwelling,0.98,20/06/2028,clarifai
14,screen,0.98,20/06/2028,clarifai
14,computer,0.98,20/06/2028,clarifai
14,interior design,0.95,20/06/2028,clarifai
14,office,0.95,20/06/2028,clarifai
14,business,0.94,20/06/2028,clarifai
14,table,0.94,20/06/2028,clarifai
14,contemporary,0.94,20/06/2028,clarifai
14,technology,0.94,20/06/2028,clarifai
14,finance,0.91,20/06/2028,clarifai
14,lamp,0.91,20/06/2028,clarifai
14,people,0.89,20/06/2028,clarifai
14,adult,0.89,20/06/2028,clarifai
14,television,0.89,20/06/2028,clarifai
14,environment,0.89,20/06/2028,clarifai
14,landscape,0.87,20/06/2028,clarifai
15,road,0.98,20/06/2028,clarifai
15,city,0.98,20/06/2028,clarifai
15,people,0.98,20/06/2028,clarifai
15,street,0.97,20/06/2028,clarifai
15,education,0.96,20/06/2028,clarifai
15,motion,0.95,20/06/2028,clarifai
15,police,0.93,20/06/2028,clarifai
15,walkway,0.93,20/06/2028,clarifai
15,sidewalk,0.93,20/06/2028,clarifai
15,school,0.92,20/06/2028,clarifai
15,rally,0.89,20/06/2028,clarifai
15,election,0.88,20/06/2028,clarifai
15,crowd,0.88,20/06/2028,clarifai
15,university,0.87,20/06/2028,clarifai
15,exhibition,0.84,20/06/2028,clarifai
15,accident,0.83,20/06/2028,clarifai
15,group,0.83,20/06/2028,clarifai
15,competition,0.82,20/06/2028,clarifai
15,interaction,0.8,20/06/2028,clarifai
15,public,0.8,20/06/2028,clarifai
16,room,0.99,20/06/2028,clarifai
16,furniture,0.99,20/06/2028,clarifai
16,lamp,0.99,20/06/2028,clarifai
16,indoors,0.99,20/06/2028,clarifai
16,desk,0.99,20/06/2028,clarifai
16,chair,0.98,20/06/2028,clarifai
16,seat,0.98,20/06/2028,clarifai
16,dwelling,0.97,20/06/2028,clarifai
16,interior design,0.97,20/06/2028,clarifai
16,table,0.96,20/06/2028,clarifai
16,shelf,0.95,20/06/2028,clarifai
16,contemporary,0.95,20/06/2028,clarifai
16,window,0.94,20/06/2028,clarifai
16,house,0.9,20/06/2028,clarifai
16,bookshelf,0.89,20/06/2028,clarifai
16,cupboard,0.8,20/06/2028,clarifai
16,luxury,0.77,20/06/2028,clarifai
16,apartment,0.76,20/06/2028,clarifai
16,floor,0.74,20/06/2028,clarifai
16,cabinet,0.73,20/06/2028,clarifai
17,computer,0.98,20/06/2028,clarifai
17,screen,0.98,20/06/2028,clarifai
17,office,0.98,20/06/2028,clarifai
17,adult,0.95,20/06/2028,clarifai
17,technology,0.95,20/06/2028,clarifai
17,furniture,0.94,20/06/2028,clarifai
17,desk,0.94,20/06/2028,clarifai
17,business,0.94,20/06/2028,clarifai
17,print,0.92,20/06/2028,clarifai
17,table,0.92,20/06/2028,clarifai
17,landscape,0.91,20/06/2028,clarifai
17,medicine,0.9,20/06/2028,clarifai
17,science,0.89,20/06/2028,clarifai
17,paper,0.88,20/06/2028,clarifai
17,monitor,0.87,20/06/2028,clarifai
17,people,0.86,20/06/2028,clarifai
17,document,0.86,20/06/2028,clarifai
17,finance,0.86,20/06/2028,clarifai
17,innovation,0.85,20/06/2028,clarifai
17,room,0.85,20/06/2028,clarifai
18,people,0.99,20/06/2028,clarifai
18,child,0.99,20/06/2028,clarifai
18,adult,0.99,20/06/2028,clarifai
18,portrait,0.99,20/06/2028,clarifai
18,family,0.98,20/06/2028,clarifai
18,two,0.98,20/06/2028,clarifai
18,men,0.98,20/06/2028,clarifai
18,offspring,0.97,20/06/2028,clarifai
18,girl,0.97,20/06/2028,clarifai
18,baby,0.97,20/06/2028,clarifai
18,boy,0.97,20/06/2028,clarifai
18,room,0.96,20/06/2028,clarifai
18,women,0.96,20/06/2028,clarifai
18,education,0.96,20/06/2028,clarifai
18,leisure,0.96,20/06/2028,clarifai
18,childhood,0.96,20/06/2028,clarifai
18,facial expression,0.96,20/06/2028,clarifai
18,clothing,0.95,20/06/2028,clarifai
18,woman,0.95,20/06/2028,clarifai
18,fun,0.94,20/06/2028,clarifai
19,room,0.99,20/06/2028,clarifai
19,indoors,0.99,20/06/2028,clarifai
19,desk,0.99,20/06/2028,clarifai
19,window,0.97,20/06/2028,clarifai
19,furniture,0.97,20/06/2028,clarifai
19,chair,0.97,20/06/2028,clarifai
19,table,0.96,20/06/2028,clarifai
19,computer,0.96,20/06/2028,clarifai
19,sitting,0.95,20/06/2028,clarifai
19,seat,0.93,20/06/2028,clarifai
19,office,0.93,20/06/2028,clarifai
19,dwelling,0.89,20/06/2028,clarifai
19,adult,0.89,20/06/2028,clarifai
19,internet,0.87,20/06/2028,clarifai
19,women,0.87,20/06/2028,clarifai
19,technology,0.86,20/06/2028,clarifai
19,education,0.86,20/06/2028,clarifai
19,men,0.83,20/06/2028,clarifai
19,screen,0.82,20/06/2028,clarifai
19,business,0.82,20/06/2028,clarifai
20,room,0.99,20/06/2028,clarifai
20,seat,0.99,20/06/2028,clarifai
20,indoors,0.99,20/06/2028,clarifai
20,furniture,0.99,20/06/2028,clarifai
20,chair,0.98,20/06/2028,clarifai
20,desk,0.98,20/06/2028,clarifai
20,lamp,0.98,20/06/2028,clarifai
20,contemporary,0.97,20/06/2028,clarifai
20,dwelling,0.97,20/06/2028,clarifai
20,technology,0.97,20/06/2028,clarifai
20,table,0.97,20/06/2028,clarifai
20,interior design,0.97,20/06/2028,clarifai
20,floor,0.94,20/06/2028,clarifai
20,computer,0.92,20/06/2028,clarifai
20,nobody,0.9,20/06/2028,clarifai
20,cabinet,0.88,20/06/2028,clarifai
20,examination,0.85,20/06/2028,clarifai
20,radiography,0.84,20/06/2028,clarifai
20,operating room,0.82,20/06/2028,clarifai
20,health care,0.81,20/06/2028,clarifai
21,room,0.99,20/06/2028,clarifai
21,indoors,0.99,20/06/2028,clarifai
21,table,0.99,20/06/2028,clarifai
21,furniture,0.99,20/06/2028,clarifai
21,seat,0.99,20/06/2028,clarifai
21,chair,0.99,20/06/2028,clarifai
21,interior design,0.98,20/06/2028,clarifai
21,desk,0.98,20/06/2028,clarifai
21,contemporary,0.98,20/06/2028,clarifai
21,lamp,0.96,20/06/2028,clarifai
21,nobody,0.95,20/06/2028,clarifai
21,absence,0.95,20/06/2028,clarifai
21,conference room,0.94,20/06/2028,clarifai
21,dwelling,0.92,20/06/2028,clarifai
21,window,0.92,20/06/2028,clarifai
21,shelf,0.9,20/06/2028,clarifai
21,similarity,0.9,20/06/2028,clarifai
21,computer,0.9,20/06/2028,clarifai
21,business,0.88,20/06/2028,clarifai
21,television,0.88,20/06/2028,clarifai
22,modern,0.98,20/06/2028,clarifai
22,road,0.98,20/06/2028,clarifai
22,tree,0.97,20/06/2028,clarifai
22,bus,0.96,20/06/2028,clarifai
22,park,0.95,20/06/2028,clarifai
22,business,0.95,20/06/2028,clarifai
22,automobile,0.94,20/06/2028,clarifai
22,finance,0.93,20/06/2028,clarifai
22,transportation,0.93,20/06/2028,clarifai
22,city,0.93,20/06/2028,clarifai
22,street,0.92,20/06/2028,clarifai
22,people,0.92,20/06/2028,clarifai
22,daytime,0.92,20/06/2028,clarifai
22,traffic,0.91,20/06/2028,clarifai
22,environment,0.89,20/06/2028,clarifai
22,action,0.89,20/06/2028,clarifai
22,landscape,0.89,20/06/2028,clarifai
22,nobody,0.88,20/06/2028,clarifai
22,architecture,0.88,20/06/2028,clarifai
22,public,0.87,20/06/2028,clarifai
23,furniture,0.99,20/06/2028,clarifai
23,chair,0.99,20/06/2028,clarifai
23,room,0.99,20/06/2028,clarifai
23,indoors,0.99,20/06/2028,clarifai
23,table,0.98,20/06/2028,clarifai
23,seat,0.98,20/06/2028,clarifai
23,contemporary,0.97,20/06/2028,clarifai
23,house,0.97,20/06/2028,clarifai
23,interior design,0.97,20/06/2028,clarifai
23,dwelling,0.96,20/06/2028,clarifai
23,floor,0.95,20/06/2028,clarifai
23,luxury,0.92,20/06/2028,clarifai
23,window,0.92,20/06/2028,clarifai
23,dining table,0.91,20/06/2028,clarifai
23,hotel,0.91,20/06/2028,clarifai
23,lamp,0.9,20/06/2028,clarifai
23,nobody,0.88,20/06/2028,clarifai
23,easy chair,0.88,20/06/2028,clarifai
23,absence,0.84,20/06/2028,clarifai
23,sparse,0.84,20/06/2028,clarifai
24,street,0.99,20/06/2028,clarifai
24,walkway,0.98,20/06/2028,clarifai
24,city,0.98,20/06/2028,clarifai
24,people,0.98,20/06/2028,clarifai
24,road,0.98,20/06/2028,clarifai
24,sidewalk,0.97,20/06/2028,clarifai
24,town,0.97,20/06/2028,clarifai
24,architecture,0.94,20/06/2028,clarifai
24,outdoors,0.93,20/06/2028,clarifai
24,group,0.92,20/06/2028,clarifai
24,travel,0.92,20/06/2028,clarifai
24,police,0.92,20/06/2028,clarifai
24,women,0.92,20/06/2028,clarifai
24,adult,0.9,20/06/2028,clarifai
24,business,0.9,20/06/2028,clarifai
24,daytime,0.89,20/06/2028,clarifai
24,pavement,0.89,20/06/2028,clarifai
24,education,0.86,20/06/2028,clarifai
24,tourist,0.85,20/06/2028,clarifai
24,men,0.85,20/06/2028,clarifai
25,police,0.99,20/06/2028,clarifai
25,automobile,0.98,20/06/2028,clarifai
25,vehicle,0.98,20/06/2028,clarifai
25,road,0.98,20/06/2028,clarifai
25,army,0.97,20/06/2028,clarifai
25,interaction,0.97,20/06/2028,clarifai
25,accident,0.96,20/06/2028,clarifai
25,people,0.95,20/06/2028,clarifai
25,street,0.95,20/06/2028,clarifai
25,law enforcement,0.95,20/06/2028,clarifai
25,city,0.95,20/06/2028,clarifai
25,traffic,0.95,20/06/2028,clarifai
25,conflict,0.94,20/06/2028,clarifai
25,military,0.94,20/06/2028,clarifai
25,transportation,0.93,20/06/2028,clarifai
25,rally,0.93,20/06/2028,clarifai
25,weapon,0.92,20/06/2028,clarifai
25,environment,0.91,20/06/2028,clarifai
25,rescue,0.89,20/06/2028,clarifai
25,taxi,0.89,20/06/2028,clarifai
26,street,0.99,20/06/2028,clarifai
26,city,0.99,20/06/2028,clarifai
26,traffic,0.99,20/06/2028,clarifai
26,road,0.99,20/06/2028,clarifai
26,urban,0.98,20/06/2028,clarifai
26,transportation,0.98,20/06/2028,clarifai
26,bicycle,0.97,20/06/2028,clarifai
26,police,0.96,20/06/2028,clarifai
26,travel,0.95,20/06/2028,clarifai
26,accident,0.95,20/06/2028,clarifai
26,sidewalk,0.95,20/06/2028,clarifai
26,vehicle,0.95,20/06/2028,clarifai
26,daytime,0.94,20/06/2028,clarifai
26,town,0.94,20/06/2028,clarifai
26,shopping,0.91,20/06/2028,clarifai
26,car,0.91,20/06/2028,clarifai
26,tourism,0.9,20/06/2028,clarifai
26,people,0.9,20/06/2028,clarifai
26,law enforcement,0.89,20/06/2028,clarifai
26,conflict,0.89,20/06/2028,clarifai
27,city,0.99,20/06/2028,clarifai
27,street,0.99,20/06/2028,clarifai
27,travel,0.99,20/06/2028,clarifai
27,urban,0.98,20/06/2028,clarifai
27,business,0.98,20/06/2028,clarifai
27,building,0.98,20/06/2028,clarifai
27,architecture,0.98,20/06/2028,clarifai
27,road,0.97,20/06/2028,clarifai
27,finance,0.97,20/06/2028,clarifai
27,outdoors,0.97,20/06/2028,clarifai
27,shopping,0.96,20/06/2028,clarifai
27,tourism,0.96,20/06/2028,clarifai
27,commerce,0.96,20/06/2028,clarifai
27,daytime,0.95,20/06/2028,clarifai
27,tourist,0.95,20/06/2028,clarifai
27,traffic,0.93,20/06/2028,clarifai
27,sidewalk,0.91,20/06/2028,clarifai
27,downtown,0.9,20/06/2028,clarifai
27,cityscape,0.9,20/06/2028,clarifai
27,town,0.89,20/06/2028,clarifai
28,contemporary,0.99,20/06/2028,clarifai
28,room,0.99,20/06/2028,clarifai
28,furniture,0.99,20/06/2028,clarifai
28,indoors,0.99,20/06/2028,clarifai
28,house,0.98,20/06/2028,clarifai
28,faucet,0.98,20/06/2028,clarifai
28,wood,0.97,20/06/2028,clarifai
28,dwelling,0.97,20/06/2028,clarifai
28,interior,0.97,20/06/2028,clarifai
28,interior design,0.97,20/06/2028,clarifai
28,luxury,0.97,20/06/2028,clarifai
28,oven,0.96,20/06/2028,clarifai
28,home,0.96,20/06/2028,clarifai
28,table,0.96,20/06/2028,clarifai
28,bathroom,0.95,20/06/2028,clarifai
28,nobody,0.95,20/06/2028,clarifai
28,apartment,0.95,20/06/2028,clarifai
28,floor,0.95,20/06/2028,clarifai
28,cabinet,0.93,20/06/2028,clarifai
28,corner,0.92,20/06/2028,clarifai
29,furniture,0.99,20/06/2028,clarifai
29,room,0.99,20/06/2028,clarifai
29,seat,0.99,20/06/2028,clarifai
29,luxury,0.99,20/06/2028,clarifai
29,indoors,0.99,20/06/2028,clarifai
29,contemporary,0.99,20/06/2028,clarifai
29,chair,0.99,20/06/2028,clarifai
29,table,0.99,20/06/2028,clarifai
29,sofa,0.98,20/06/2028,clarifai
29,window,0.98,20/06/2028,clarifai
29,dwelling,0.98,20/06/2028,clarifai
29,floor,0.98,20/06/2028,clarifai
29,hotel,0.97,20/06/2028,clarifai
29,interior,0.97,20/06/2028,clarifai
29,cushion,0.96,20/06/2028,clarifai
29,wood,0.96,20/06/2028,clarifai
29,house,0.96,20/06/2028,clarifai
29,lamp,0.95,20/06/2028,clarifai
29,interior design,0.94,20/06/2028,clarifai
29,modern,0.94,20/06/2028,clarifai
30,beach,0.99,20/06/2028,clarifai
30,sea,0.99,20/06/2028,clarifai
30,sand,0.99,20/06/2028,clarifai
30,ocean,0.99,20/06/2028,clarifai
30,water,0.99,20/06/2028,clarifai
30,coast,0.99,20/06/2028,clarifai
30,leisure,0.99,20/06/2028,clarifai
30,travel,0.98,20/06/2028,clarifai
30,summer,0.98,20/06/2028,clarifai
30,vacation,0.97,20/06/2028,clarifai
30,lifestyle,0.97,20/06/2028,clarifai
30,sky,0.97,20/06/2028,clarifai
30,fun,0.97,20/06/2028,clarifai
30,recreation,0.97,20/06/2028,clarifai
30,barefoot,0.96,20/06/2028,clarifai
30,relaxation,0.95,20/06/2028,clarifai
30,fitness,0.95,20/06/2028,clarifai
30,sun,0.92,20/06/2028,clarifai
30,tropical,0.91,20/06/2028,clarifai
30,sunny,0.9,20/06/2028,clarifai
31,indoors,0.99,20/06/2028,clarifai
31,room,0.99,20/06/2028,clarifai
31,house,0.99,20/06/2028,clarifai
31,furniture,0.98,20/06/2028,clarifai
31,door,0.97,20/06/2028,clarifai
31,interior design,0.97,20/06/2028,clarifai
31,bathroom,0.97,20/06/2028,clarifai
31,dwelling,0.97,20/06/2028,clarifai
31,contemporary,0.97,20/06/2028,clarifai
31,mirror,0.93,20/06/2028,clarifai
31,cabinet,0.91,20/06/2028,clarifai
31,closet,0.91,20/06/2028,clarifai
31,window,0.9,20/06/2028,clarifai
31,bathtub,0.89,20/06/2028,clarifai
31,sparse,0.89,20/06/2028,clarifai
31,nobody,0.88,20/06/2028,clarifai
31,wardrobe,0.87,20/06/2028,clarifai
31,floor,0.87,20/06/2028,clarifai
31,shower,0.86,20/06/2028,clarifai
31,doorway,0.85,20/06/2028,clarifai
32,contemporary,0.99,20/06/2028,clarifai
32,furniture,0.99,20/06/2028,clarifai
32,home,0.99,20/06/2028,clarifai
32,apartment,0.99,20/06/2028,clarifai
32,room,0.99,20/06/2028,clarifai
32,indoors,0.99,20/06/2028,clarifai
32,interior,0.99,20/06/2028,clarifai
32,dwelling,0.98,20/06/2028,clarifai
32,house,0.98,20/06/2028,clarifai
32,oven,0.98,20/06/2028,clarifai
32,inside,0.98,20/06/2028,clarifai
32,table,0.98,20/06/2028,clarifai
32,luxury,0.96,20/06/2028,clarifai
32,shelf,0.96,20/06/2028,clarifai
32,floor,0.96,20/06/2028,clarifai
32,stove,0.96,20/06/2028,clarifai
32,estate,0.94,20/06/2028,clarifai
32,counter,0.94,20/06/2028,clarifai
32,residential,0.93,20/06/2028,clarifai
32,appliance,0.91,20/06/2028,clarifai
33,room,0.99,20/06/2028,clarifai
33,chair,0.99,20/06/2028,clarifai
33,indoors,0.99,20/06/2028,clarifai
33,furniture,0.99,20/06/2028,clarifai
33,desk,0.99,20/06/2028,clarifai
33,table,0.99,20/06/2028,clarifai
33,seat,0.99,20/06/2028,clarifai
33,interior design,0.99,20/06/2028,clarifai
33,floor,0.99,20/06/2028,clarifai
33,window,0.98,20/06/2028,clarifai
33,house,0.98,20/06/2028,clarifai
33,contemporary,0.97,20/06/2028,clarifai
33,dwelling,0.97,20/06/2028,clarifai
33,wood,0.96,20/06/2028,clarifai
33,nobody,0.96,20/06/2028,clarifai
33,bookshelf,0.95,20/06/2028,clarifai
