img_id,label,conf_level,run_date,api
dec3a97b1e087073,"cinema, movie theater, movie theatre, movie house, picture palace",0.20065630972385406,2020,mobilenet_v2
dec3a97b1e087073,"restaurant, eating house, eating place, eatery",0.09620459377765656,2020,mobilenet_v2
dec3a97b1e087073,"bookshop, bookstore, bookstall",0.061694104224443436,2020,mobilenet_v2
dec3a97b1e087073,"pay-phone, pay-station",0.039725083857774734,2020,mobilenet_v2
dec3ab46119a50bc,"barrow, garden cart, lawn cart, wheelbarrow",0.4795737564563751,2020,mobilenet_v2
dec3ab46119a50bc,military uniform,0.10426634550094604,2020,mobilenet_v2
dec3ab46119a50bc,cannon,0.037150658667087555,2020,mobilenet_v2
dec3ab46119a50bc,"apiary, bee house",0.0179968923330307,2020,mobilenet_v2
dec3ab46119a50bc,"mobile home, manufactured home",0.012843565084040165,2020,mobilenet_v2
dec3b45b4e2dad2c,street sign,0.1423356831073761,2020,mobilenet_v2
dec3b45b4e2dad2c,"mailbox, letter box",0.10737698525190353,2020,mobilenet_v2
dec3b45b4e2dad2c,"traffic light, traffic signal, stoplight",0.1022987961769104,2020,mobilenet_v2
dec3b45b4e2dad2c,parking meter,0.07622113823890686,2020,mobilenet_v2
dec3b45b4e2dad2c,totem pole,0.0359594002366066,2020,mobilenet_v2
dec3b73e5d32c304,beer glass,0.706684947013855,2020,mobilenet_v2
dec3b73e5d32c304,beer bottle,0.18077567219734192,2020,mobilenet_v2
dec3b73e5d32c304,"pop bottle, soda bottle",0.014271990396082401,2020,mobilenet_v2
dec3b73e5d32c304,"sunscreen, sunblock, sun blocker",0.006671585608273745,2020,mobilenet_v2
dec3b73e5d32c304,wine bottle,0.0024635775480419397,2020,mobilenet_v2
dec3b8bc70dd6395,"spider web, spider's web",0.14619550108909607,2020,mobilenet_v2
dec3b8bc70dd6395,"lakeside, lakeshore",0.09498336911201477,2020,mobilenet_v2
dec3b8bc70dd6395,"promontory, headland, head, foreland",0.040862493216991425,2020,mobilenet_v2
dec3b8bc70dd6395,"starfish, sea star",0.023818351328372955,2020,mobilenet_v2
dec3b8bc70dd6395,"hip, rose hip, rosehip",0.023534640669822693,2020,mobilenet_v2
dec3bedcd486ec96,"cinema, movie theater, movie theatre, movie house, picture palace",0.2358446717262268,2020,mobilenet_v2
dec3bedcd486ec96,"mobile home, manufactured home",0.0789489671587944,2020,mobilenet_v2
dec3bedcd486ec96,crate,0.06125302240252495,2020,mobilenet_v2
dec3bedcd486ec96,freight car,0.05338796228170395,2020,mobilenet_v2
dec3bedcd486ec96,library,0.05235237628221512,2020,mobilenet_v2
dec3d318c6b3b830,"patio, terrace",0.5375826358795166,2020,mobilenet_v2
dec3d318c6b3b830,"lakeside, lakeshore",0.1503070741891861,2020,mobilenet_v2
dec3d318c6b3b830,boathouse,0.051353681832551956,2020,mobilenet_v2
dec3d318c6b3b830,"seashore, coast, seacoast, sea-coast",0.029890546575188637,2020,mobilenet_v2
dec3d318c6b3b830,"dock, dockage, docking facility",0.017220083624124527,2020,mobilenet_v2
dec3dcd2581fc66c,"bow tie, bow-tie, bowtie",0.4928171932697296,2020,mobilenet_v2
dec3dcd2581fc66c,Windsor tie,0.37665367126464844,2020,mobilenet_v2
dec3dcd2581fc66c,wig,0.011833185330033302,2020,mobilenet_v2
dec3dcd2581fc66c,"suit, suit of clothes",0.010540367104113102,2020,mobilenet_v2
dec3dcd2581fc66c,"ice lolly, lolly, lollipop, popsicle",0.008290838450193405,2020,mobilenet_v2
dec3f48b4f1ce7f8,"passenger car, coach, carriage",0.40033382177352905,2020,mobilenet_v2
dec3f48b4f1ce7f8,"prison, prison house",0.12159491330385208,2020,mobilenet_v2
dec3f48b4f1ce7f8,"streetcar, tram, tramcar, trolley, trolley car",0.11418786644935608,2020,mobilenet_v2
dec3f48b4f1ce7f8,freight car,0.02336692437529564,2020,mobilenet_v2
dec3f48b4f1ce7f8,electric locomotive,0.012250307016074657,2020,mobilenet_v2
dec4066e1dce39bf,Christmas stocking,0.5744994282722473,2020,mobilenet_v2
dec4066e1dce39bf,mitten,0.25202620029449463,2020,mobilenet_v2
dec4066e1dce39bf,sock,0.049374621361494064,2020,mobilenet_v2
dec4066e1dce39bf,bib,0.00967392511665821,2020,mobilenet_v2
dec4066e1dce39bf,"microphone, mike",0.004830794408917427,2020,mobilenet_v2
dec4076d077ce7f7,rapeseed,0.41306766867637634,2020,mobilenet_v2
dec4076d077ce7f7,"pot, flowerpot",0.049074143171310425,2020,mobilenet_v2
dec4076d077ce7f7,"sulphur butterfly, sulfur butterfly",0.03516208380460739,2020,mobilenet_v2
dec4076d077ce7f7,"cucumber, cuke",0.027160335332155228,2020,mobilenet_v2
dec4076d077ce7f7,"zucchini, courgette",0.02361558936536312,2020,mobilenet_v2
dec40dc5490196c4,shower curtain,0.16310758888721466,2020,mobilenet_v2
dec40dc5490196c4,"stupa, tope",0.1331554651260376,2020,mobilenet_v2
dec40dc5490196c4,sarong,0.06522064656019211,2020,mobilenet_v2
dec40dc5490196c4,"pedestal, plinth, footstall",0.03672207146883011,2020,mobilenet_v2
dec40dc5490196c4,fountain,0.0321367084980011,2020,mobilenet_v2
dec413774ccde8b6,palace,0.1258101910352707,2020,mobilenet_v2
dec413774ccde8b6,monastery,0.10643496364355087,2020,mobilenet_v2
dec413774ccde8b6,"traffic light, traffic signal, stoplight",0.09050086885690689,2020,mobilenet_v2
dec413774ccde8b6,obelisk,0.053360264748334885,2020,mobilenet_v2
dec413774ccde8b6,suspension bridge,0.04568628594279289,2020,mobilenet_v2
dec415f6ec240cb6,suspension bridge,0.742805004119873,2020,mobilenet_v2
dec415f6ec240cb6,"cliff, drop, drop-off",0.02506515011191368,2020,mobilenet_v2
dec415f6ec240cb6,alp,0.015433636493980885,2020,mobilenet_v2
dec415f6ec240cb6,"groom, bridegroom",0.011095370166003704,2020,mobilenet_v2
dec415f6ec240cb6,"breakwater, groin, groyne, mole, bulwark, seawall, jetty",0.008798493072390556,2020,mobilenet_v2
dec42045b1c439b2,birdhouse,0.39524391293525696,2020,mobilenet_v2
dec42045b1c439b2,water tower,0.23686888813972473,2020,mobilenet_v2
dec42045b1c439b2,"mailbox, letter box",0.02983393333852291,2020,mobilenet_v2
dec42045b1c439b2,"picket fence, paling",0.027527235448360443,2020,mobilenet_v2
dec42045b1c439b2,barn,0.01991843618452549,2020,mobilenet_v2
dec421d61a6c9844,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",0.18119589984416962,2020,mobilenet_v2
dec421d61a6c9844,moving van,0.18053631484508514,2020,mobilenet_v2
dec421d61a6c9844,"garbage truck, dustcart",0.1624031364917755,2020,mobilenet_v2
dec421d61a6c9844,cannon,0.03691494092345238,2020,mobilenet_v2
dec421d61a6c9844,"horse cart, horse-cart",0.03254172205924988,2020,mobilenet_v2
dec426452add48b2,alp,0.4139286279678345,2020,mobilenet_v2
dec426452add48b2,"valley, vale",0.18531356751918793,2020,mobilenet_v2
dec426452add48b2,"lakeside, lakeshore",0.12073267251253128,2020,mobilenet_v2
dec426452add48b2,"promontory, headland, head, foreland",0.05810272693634033,2020,mobilenet_v2
dec426452add48b2,"cliff, drop, drop-off",0.019933538511395454,2020,mobilenet_v2
dec444ca57b49ab7,street sign,0.10635026544332504,2020,mobilenet_v2
dec444ca57b49ab7,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",0.09782050549983978,2020,mobilenet_v2
dec444ca57b49ab7,vending machine,0.09712059795856476,2020,mobilenet_v2
dec444ca57b49ab7,"gas pump, gasoline pump, petrol pump, island dispenser",0.09330163896083832,2020,mobilenet_v2
dec444ca57b49ab7,"pay-phone, pay-station",0.0433870367705822,2020,mobilenet_v2
dec45160b539cafc,barbershop,0.1161302998661995,2020,mobilenet_v2
dec45160b539cafc,"greenhouse, nursery, glasshouse",0.03773214668035507,2020,mobilenet_v2
dec45160b539cafc,crutch,0.03237233683466911,2020,mobilenet_v2
dec45160b539cafc,"panpipe, pandean pipe, syrinx",0.02950698882341385,2020,mobilenet_v2
dec45160b539cafc,"bakery, bakeshop, bakehouse",0.02878439612686634,2020,mobilenet_v2
dec45d4029ec1f3d,hair spray,0.09019805490970612,2020,mobilenet_v2
dec45d4029ec1f3d,"pajama, pyjama, pj's, jammies",0.032600920647382736,2020,mobilenet_v2
dec45d4029ec1f3d,maillot,0.02645023539662361,2020,mobilenet_v2
dec45d4029ec1f3d,sarong,0.02452876791357994,2020,mobilenet_v2
dec45d4029ec1f3d,"jackfruit, jak, jack",0.024472808465361595,2020,mobilenet_v2
dec46aeffd215681,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",0.21914583444595337,2020,mobilenet_v2
dec46aeffd215681,"groom, bridegroom",0.03877238929271698,2020,mobilenet_v2
dec46aeffd215681,"hand blower, blow dryer, blow drier, hair dryer, hair drier",0.030303647741675377,2020,mobilenet_v2
dec46aeffd215681,wok,0.028093257918953896,2020,mobilenet_v2
dec46aeffd215681,"bonnet, poke bonnet",0.022692259401082993,2020,mobilenet_v2
dec4753f668e1324,"mountain bike, all-terrain bike, off-roader",0.9336862564086914,2020,mobilenet_v2
dec4753f668e1324,"unicycle, monocycle",0.015675920993089676,2020,mobilenet_v2
dec4753f668e1324,"bicycle-built-for-two, tandem bicycle, tandem",0.003404250368475914,2020,mobilenet_v2
dec4753f668e1324,"valley, vale",0.0032776903826743364,2020,mobilenet_v2
dec4753f668e1324,alp,0.00211784103885293,2020,mobilenet_v2
dec47ad854620c52,"bookshop, bookstore, bookstall",0.23068207502365112,2020,mobilenet_v2
dec47ad854620c52,barbershop,0.13504990935325623,2020,mobilenet_v2
dec47ad854620c52,envelope,0.03617609292268753,2020,mobilenet_v2
dec47ad854620c52,guillotine,0.033983904868364334,2020,mobilenet_v2
dec47ad854620c52,kimono,0.0300297848880291,2020,mobilenet_v2
dec48826546a928f,"washer, automatic washer, washing machine",0.6571587920188904,2020,mobilenet_v2
dec48826546a928f,"picket fence, paling",0.05357947200536728,2020,mobilenet_v2
dec48826546a928f,"mailbox, letter box",0.024046970531344414,2020,mobilenet_v2
dec48826546a928f,"barrel, cask",0.01703314110636711,2020,mobilenet_v2
dec48826546a928f,plate rack,0.012687910348176956,2020,mobilenet_v2
dec498abd6338ae9,hair slide,0.1705356240272522,2020,mobilenet_v2
dec498abd6338ae9,screwdriver,0.04188515990972519,2020,mobilenet_v2
dec498abd6338ae9,syringe,0.03980928659439087,2020,mobilenet_v2
dec498abd6338ae9,screw,0.01921556144952774,2020,mobilenet_v2
dec498abd6338ae9,tripod,0.016417084261775017,2020,mobilenet_v2
dec4a1f79c8e5ba9,vending machine,0.36741822957992554,2020,mobilenet_v2
dec4a1f79c8e5ba9,"slot, one-armed bandit",0.1509750485420227,2020,mobilenet_v2
dec4a1f79c8e5ba9,reflex camera,0.024421680718660355,2020,mobilenet_v2
dec4a1f79c8e5ba9,"ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin",0.024031149223446846,2020,mobilenet_v2
dec4a1f79c8e5ba9,toyshop,0.021723462268710136,2020,mobilenet_v2
dec4b0cbe0a75702,"lion, king of beasts, Panthera leo",0.2632715106010437,2020,mobilenet_v2
dec4b0cbe0a75702,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor",0.2178030163049698,2020,mobilenet_v2
dec4b0cbe0a75702,"hyena, hyaena",0.014715667814016342,2020,mobilenet_v2
dec4b0cbe0a75702,"Arabian camel, dromedary, Camelus dromedarius",0.011502423323690891,2020,mobilenet_v2
dec4b0cbe0a75702,"jaguar, panther, Panthera onca, Felis onca",0.010117502883076668,2020,mobilenet_v2
dec4b0df3a60149f,steel arch bridge,0.04173320531845093,2020,mobilenet_v2
dec4b0df3a60149f,"dock, dockage, docking facility",0.04009474068880081,2020,mobilenet_v2
dec4b0df3a60149f,crane,0.03959052637219429,2020,mobilenet_v2
dec4b0df3a60149f,"cab, hack, taxi, taxicab",0.036293935030698776,2020,mobilenet_v2
dec4b0df3a60149f,pier,0.033701036125421524,2020,mobilenet_v2
dec4b1f999759ad2,palace,0.09541911631822586,2020,mobilenet_v2
dec4b1f999759ad2,window screen,0.07299836724996567,2020,mobilenet_v2
dec4b1f999759ad2,monastery,0.053543806076049805,2020,mobilenet_v2
dec4b1f999759ad2,triumphal arch,0.04857384040951729,2020,mobilenet_v2
dec4b1f999759ad2,"prison, prison house",0.04528087005019188,2020,mobilenet_v2
dec4b7f863e47485,"television, television system",0.6707786321640015,2020,mobilenet_v2
dec4b7f863e47485,monitor,0.08989047259092331,2020,mobilenet_v2
dec4b7f863e47485,"screen, CRT screen",0.027692584320902824,2020,mobilenet_v2
dec4b7f863e47485,scoreboard,0.015884581953287125,2020,mobilenet_v2
dec4b7f863e47485,projector,0.014464911073446274,2020,mobilenet_v2
dec4cc3e62dd60cf,"can opener, tin opener",0.09297394752502441,2020,mobilenet_v2
dec4cc3e62dd60cf,velvet,0.06675343215465546,2020,mobilenet_v2
dec4cc3e62dd60cf,"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system",0.04403097182512283,2020,mobilenet_v2
dec4cc3e62dd60cf,"doormat, welcome mat",0.034578900784254074,2020,mobilenet_v2
dec4cc3e62dd60cf,jigsaw puzzle,0.0272270105779171,2020,mobilenet_v2
dec4d11e1a4d4d2f,daisy,0.31315991282463074,2020,mobilenet_v2
dec4d11e1a4d4d2f,bee,0.12852779030799866,2020,mobilenet_v2
dec4d11e1a4d4d2f,"greenhouse, nursery, glasshouse",0.04235350713133812,2020,mobilenet_v2
dec4d11e1a4d4d2f,"pot, flowerpot",0.030896248295903206,2020,mobilenet_v2
dec4d11e1a4d4d2f,rapeseed,0.02860460989177227,2020,mobilenet_v2
dec4d7e6b2a8a774,cardigan,0.07229461520910263,2020,mobilenet_v2
dec4d7e6b2a8a774,"bikini, two-piece",0.0663539245724678,2020,mobilenet_v2
dec4d7e6b2a8a774,"bow tie, bow-tie, bowtie",0.06117405369877815,2020,mobilenet_v2
dec4d7e6b2a8a774,stole,0.048977453261613846,2020,mobilenet_v2
dec4d7e6b2a8a774,"brassiere, bra, bandeau",0.04189092293381691,2020,mobilenet_v2
dec4d9936d228d5a,bassoon,0.056593216955661774,2020,mobilenet_v2
dec4d9936d228d5a,harp,0.0491105318069458,2020,mobilenet_v2
dec4d9936d228d5a,"panpipe, pandean pipe, syrinx",0.03271093592047691,2020,mobilenet_v2
dec4d9936d228d5a,cannon,0.028506210073828697,2020,mobilenet_v2
dec4d9936d228d5a,stage,0.019481414929032326,2020,mobilenet_v2
dec4e2a74acd5541,"bakery, bakeshop, bakehouse",0.5039671659469604,2020,mobilenet_v2
dec4e2a74acd5541,"tobacco shop, tobacconist shop, tobacconist",0.126383975148201,2020,mobilenet_v2
dec4e2a74acd5541,"bookshop, bookstore, bookstall",0.07781752198934555,2020,mobilenet_v2
dec4e2a74acd5541,"grocery store, grocery, food market, market",0.03097516857087612,2020,mobilenet_v2
dec4e2a74acd5541,"confectionery, confectionary, candy store",0.025536207482218742,2020,mobilenet_v2
dec4f44b915fb299,gown,0.40836000442504883,2020,mobilenet_v2
dec4f44b915fb299,"groom, bridegroom",0.05318518728017807,2020,mobilenet_v2
dec4f44b915fb299,abaya,0.03688232973217964,2020,mobilenet_v2
dec4f44b915fb299,"bow tie, bow-tie, bowtie",0.026873121038079262,2020,mobilenet_v2
dec4f44b915fb299,sunglass,0.022461062297225,2020,mobilenet_v2
dec4f4ff1ad3c591,military uniform,0.11374670267105103,2020,mobilenet_v2
